LotFrontage,OverallQual,OverallCond,YearBuilt,MasVnrArea,ExterQual,BsmtCond,TotalBsmtSF,HeatingQC,CentralAir,GrLivArea,GarageYrBlt,GarageArea,GarageQual,MiscFeature,TotalSF,SalePrice
-0.23225609836588798,0.6582798261209597,-0.5174718475026349,1.0525982743174882,0.5237568247559324,1.0607450855490423,0.11792573162936025,-0.4736033987566702,0.8919705914109347,0.26391549461450886,0.3928780024821922,0.2961601518834949,0.35785054847098924,0.2626443360624135,-0.19604886841175384,0.011432220868364035,12.24769911637256
0.4663809790375885,-0.0682697472964208,2.17707798699323,0.15837358471538796,-0.5705435978129091,-0.6887643428791294,0.11792573162936025,0.5047515352244135,0.8919705914109347,0.26391549461450886,-0.48922272305267245,0.2366860917237958,-0.05677587290456317,0.2626443360624135,-0.19604886841175384,-0.04282364808421684,12.109016442313738
-0.09252868288519267,0.6582798261209597,-0.5174718475026349,0.9863594084210363,0.333929200432766,1.0607450855490423,0.11792573162936025,-0.31937996088773085,0.8919705914109347,0.26391549461450886,0.5425200898497139,0.29175466594573946,0.6405503812270477,0.2626443360624135,-0.19604886841175384,0.19228511737696696,12.317171167298682
-0.46513512416704683,0.6582798261209597,-0.5174718475026349,-1.861911825126394,-0.5705435978129091,-0.6887643428791294,1.9277753812673328,-0.7145775204268878,-0.15009120528549424,0.26391549461450886,0.4066608263186744,0.2851464370391062,0.8007469531221475,0.2626443360624135,-0.19604886841175384,-0.10870577466949362,11.849404844423074
0.6526841996785157,1.3848293995383403,-0.5174718475026349,0.9532399754728104,1.3835642996314508,1.0607450855490423,0.11792573162936025,0.22281181287025886,0.8919705914109347,0.26391549461450886,1.3537377213683839,0.2895519229768617,1.7148097457000697,0.2626443360624135,-0.19604886841175384,1.0151657964911103,12.429220196836383
0.6992600048387474,-0.7948193207138013,-0.5174718475026349,0.7214039448352288,-0.5705435978129091,-0.6887643428791294,0.11792573162936025,-0.6181878717588007,0.8919705914109347,0.26391549461450886,-0.2923252396743545,0.27413272219471746,0.03745740468078964,0.2626443360624135,5.097270578705601,-0.5156247918138502,11.870606902224587
0.2335019532364297,1.3848293995383403,-0.5174718475026349,1.085717707265714,0.4679251705432364,1.0607450855490423,0.11792573162936025,1.5264818111061365,0.8919705914109347,0.26391549461450886,0.3613744051416613,0.29836289485237266,0.7724769698465416,0.2626443360624135,-0.19604886841175384,1.0629626334255267,12.634606283893019
0.4663809790375885,0.6582798261209597,0.38071143066265345,0.05901528587071015,0.7694161032917948,-0.6887643428791294,0.11792573162936025,0.13124164663557616,0.8919705914109347,0.26391549461450886,1.1410884393198006,0.23007786281716255,0.0563040601978602,0.2626443360624135,5.097270578705601,0.8265620615607101,12.206077645517674
-0.8843173706091327,0.6582798261209597,-0.5174718475026349,-1.332000897954779,-0.5705435978129091,-0.6887643428791294,0.11792573162936025,-0.24226824195326122,-0.15009120528549424,0.26391549461450886,0.5188923918443157,0.1375626581242972,-0.01908256187042205,-1.1197940826343333,-0.19604886841175384,0.21812124544962452,11.774527900858468
-0.9308931757693645,-0.7948193207138013,0.38071143066265345,-1.0670454343689717,-0.5705435978129091,-0.6887643428791294,0.11792573162936025,-0.14828833450187634,0.8919705914109347,0.26391549461450886,-0.8534830673025607,0.15518460187531918,-1.2582501621178117,1.6450827547591602,-0.19604886841175384,-0.6318873681408093,11.678448377988165
0.0006229274352708646,-0.7948193207138013,-0.5174718475026349,-0.20594017771509732,-0.5705435978129091,-0.6887643428791294,0.11792573162936025,-0.030211014883469677,0.8919705914109347,0.26391549461450886,-0.9263351361525384,0.21245591906614059,-0.41486232772890386,0.2626443360624135,-0.19604886841175384,-0.6163856912972147,11.771443882099637
0.6992600048387474,2.1113789729557206,-0.5174718475026349,1.11883714021394,1.0262417126701964,2.810254513977214,0.11792573162936025,0.2951040493713242,0.8919705914109347,0.26391549461450886,1.6018285504250647,0.30056563782125045,1.2436433577733057,0.2626443360624135,-0.19604886841175384,1.216687595457839,12.75130259456002
0.047198732595502634,-0.7948193207138013,0.38071143066265345,-0.3052984765597751,-0.5705435978129091,-0.6887643428791294,0.11792573162936025,-0.33865789062134827,-1.192153001981923,0.26391549461450886,-1.1783639148767855,0.20584769015950732,-0.5656355718654684,0.2626443360624135,-0.19604886841175384,-0.9470881306272314,11.87757552297847
0.978714835800138,0.6582798261209597,-0.5174718475026349,1.151956573162166,1.1379050210955883,1.0607450855490423,0.11792573162936025,1.0638114974993185,0.8919705914109347,0.26391549461450886,-0.032420561614974704,0.3027683807901282,1.7336564012171403,0.2626443360624135,-0.19604886841175384,0.5565745232014385,12.540761149388421
0.14035034291596615,-0.0682697472964208,-0.5174718475026349,-0.371537342456227,0.613087471496246,-0.6887643428791294,0.11792573162936025,0.4830638642740939,-1.192153001981923,0.26391549461450886,-0.5069434965567211,0.20144220422175185,-0.5656355718654684,0.2626443360624135,-0.19604886841175384,-0.06607616334960864,11.964007453736912
-0.8843173706091327,0.6582798261209597,2.17707798699323,-1.398239763851231,-0.5705435978129091,-0.6887643428791294,0.11792573162936025,-0.5314371879575224,0.8919705914109347,0.26391549461450886,-1.2925644552362099,0.269727236256962,0.48977713709048315,0.2626443360624135,-0.19604886841175384,-1.1253574143285685,11.790564777297387
0.14035034291596615,-0.0682697472964208,1.2788947088279419,-0.04034301297396765,0.43442617801561884,-0.6887643428791294,0.11792573162936025,-0.11696169868474804,0.8919705914109347,0.26391549461450886,-0.9972182301687329,0.22346963391052932,0.03745740468078964,0.2626443360624135,5.097270578705601,-0.7093957523587819,11.91170829631447
0.0937745377557344,-1.5213688941311818,-0.5174718475026349,-0.13970131181864545,-0.5705435978129091,-0.6887643428791294,-5.311623217284557,-2.536341880253733,-1.192153001981923,0.26391549461450886,-0.4222775787040443,0.21686140500389606,0.20707730433442473,0.2626443360624135,5.097270578705601,-1.629161911745391,11.407576060361786
-0.1856802932056562,-0.7948193207138013,-0.5174718475026349,1.085717707265714,-0.5705435978129091,-0.6887643428791294,0.11792573162936025,0.14810983515249138,0.8919705914109347,0.26391549461450886,-0.7806309984525831,0.29836289485237266,0.48977713709048315,0.2626443360624135,-0.19604886841175384,-0.4251983435595487,11.976665770490767
0.0006229274352708646,-0.7948193207138013,0.38071143066265345,-0.43777620835267883,-0.5705435978129091,-0.6887643428791294,0.11792573162936025,-0.05671816826719362,-1.192153001981923,0.26391549461450886,-0.3376116608513676,0.19703671828399635,-0.8389120768629915,0.2626443360624135,-0.19604886841175384,-0.2443454470509458,11.842236406331555
1.4444728874024557,1.3848293995383403,-0.5174718475026349,1.11883714021394,1.551059262269539,1.0607450855490423,0.11792573162936025,0.25413844868738716,0.8919705914109347,0.26391549461450886,1.70421524178179,0.30056563782125045,1.7949080316476198,0.2626443360624135,-0.19604886841175384,1.26190081958499,12.692506186542177
-0.6048625396477421,0.6582798261209597,1.2788947088279419,-1.3651203309030049,-0.5705435978129091,-0.6887643428791294,0.11792573162936025,-1.0013367252144467,0.8919705914109347,0.26391549461450886,-0.7924448474552822,0.13535991515541945,-0.9048753711727385,0.2626443360624135,-0.19604886841175384,-1.0491408365142287,11.845109950883979
0.2335019532364297,1.3848293995383403,-0.5174718475026349,1.0194788413692621,0.9983258855638484,1.0607450855490423,0.11792573162936025,1.7457682618260344,0.8919705914109347,0.26391549461450886,0.5602408633537624,0.2939574089146172,0.2918872541612422,0.2626443360624135,-0.19604886841175384,1.3109894629230394,12.345838935721968
-1.210348006730755,-0.7948193207138013,1.2788947088279419,0.15837358471538796,-0.5705435978129091,-0.6887643428791294,0.11792573162936025,-0.030211014883469677,-1.192153001981923,0.26391549461450886,-0.8869556394768748,0.2366860917237958,0.4709304815734126,0.2626443360624135,-0.19604886841175384,-0.5905495632245571,11.774527900858468
0.047198732595502634,-0.7948193207138013,2.17707798699323,-0.10658187887041952,-0.5705435978129091,-0.6887643428791294,0.11792573162936025,0.017983809450573852,0.8919705914109347,0.26391549461450886,-0.8869556394768748,0.21906414797277382,-0.951992009965415,0.2626443360624135,-0.19604886841175384,-0.5647134351518995,11.944714374881176
1.8636551338445415,1.3848293995383403,-0.5174718475026349,1.185076006110392,3.002682271799635,1.0607450855490423,0.11792573162936025,1.2373128651018752,0.8919705914109347,0.26391549461450886,0.17629077076604238,0.3049711237590059,1.9692395951805224,0.2626443360624135,-0.19604886841175384,0.7865160630480909,12.454107814022272
-0.46513512416704683,-0.7948193207138013,1.2788947088279419,-0.6696122389902603,-0.5705435978129091,-0.6887643428791294,0.11792573162936025,-0.3675747852217744,-1.192153001981923,0.26391549461450886,-1.2019916128821837,0.30056563782125045,0.48977713709048315,0.2626443360624135,-0.19604886841175384,-0.9780914843144205,11.811554895830454
1.3047454719217604,1.3848293995383403,-0.5174718475026349,1.185076006110392,0.5460894864410109,1.0607450855490423,0.11792573162936025,1.5698571530067755,0.8919705914109347,0.26391549461450886,0.3810641534794931,0.30717386672788366,1.4132632574269408,0.2626443360624135,-0.19604886841175384,1.0991332127272473,12.631343648903034
-1.0706205912500597,-0.7948193207138013,0.38071143066265345,-0.4708956413009048,-0.5705435978129091,-0.6887643428791294,0.11792573162936025,1.0397140853322968,-1.192153001981923,0.26391549461450886,0.17629077076604238,0.19483397531511862,-0.7211204798813006,0.2626443360624135,-0.19604886841175384,0.6805879379501949,12.242891437918386
-0.46513512416704683,-1.5213688941311818,0.38071143066265345,-1.4644786297476828,-0.5705435978129091,-0.6887643428791294,0.11792573162936025,-1.2832764475686014,-2.234214798678352,-3.786492833258687,-1.950202049719792,0.11333248546664199,-1.093341926343444,-1.1197940826343333,-0.19604886841175384,-1.959864351075408,11.134603622683905
-0.9308931757693645,-1.5213688941311818,-1.4156551256679233,-1.6963146603852644,-0.5705435978129091,-0.6887643428791294,0.11792573162936025,-0.9724198306140207,-1.192153001981923,-3.786492833258687,-0.38092910719459755,0.11333248546664199,-1.0462252875507678,0.2626443360624135,-0.19604886841175384,-0.7636516213113628,10.596659732783579
0.047198732595502634,-0.7948193207138013,0.38071143066265345,-0.17282074476687137,-0.5705435978129091,-0.6887643428791294,0.11792573162936025,0.4228203338565395,-0.15009120528549424,0.26391549461450886,-0.5561678674013005,0.21465866203501832,-0.9472803460861473,0.2626443360624135,-0.19604886841175384,-0.13066648353125254,11.914054519303125
